env_step,gradient_step,elapsed_s,total,rec,rew,con,dyn,rep,dyn_raw,rep_raw,reward_mae,cont_mae,policy,policy_entropy,policy_adv_mag,policy_logp_mean,policy_retnorm_scale,policy_weight_mean,value,value_value_mean,value_target_mean,value_value_mae,value_positions,repval,repval_value_mean,repval_target_mean,repval_value_mae,repval_positions,weight_sum,imagination_starts,train_positions,grad_norm,replay_occupancy,realized_train_ratio,peak_vram_mib
193800,11800,4136.769,5.47915,1.682306,0.549628,0.020444,1.310411,1.310411,1.049558,1.049558,0.026736,0.000111,0.069421,0.746392,0.091929,-0.742912,4.032881,0.97641,1.202058,15.032537,15.355653,0.370739,15360.0,1.712801,14.968464,15.806664,1.064821,1008.0,14997.65332,1024.0,1024.0,38.367855,193800,64.0,1997.2
194600,11850,4153.883,6.261488,2.351823,0.605022,0.020445,1.555704,1.555704,1.346487,1.346487,0.035864,0.000126,0.057312,0.8053,0.081101,-0.804019,4.034814,0.976345,1.083821,14.839273,15.101887,0.327226,15360.0,1.439303,14.827996,15.376011,0.730357,1008.0,14996.666016,1024.0,1024.0,41.791195,194600,64.0,1997.2
195400,11900,4170.924,6.676041,2.773251,0.637184,0.020445,1.412642,1.412642,1.241462,1.241462,0.032654,0.000124,0.058608,0.722666,0.081594,-0.715427,4.331934,0.976118,1.081625,15.058103,15.365985,0.353459,15360.0,1.836743,15.020506,16.269709,1.314537,1008.0,14993.170898,1024.0,1024.0,35.411671,195400,64.0,1997.2
196200,11950,4188.025,6.714583,2.727118,0.585619,0.020445,1.551873,1.551873,1.385469,1.385469,0.029359,0.000123,0.06759,0.724284,0.100798,-0.721141,4.341675,0.976207,1.057671,15.003695,15.344758,0.43763,15360.0,1.830268,14.914991,16.007008,1.366409,1008.0,14994.535156,1024.0,1024.0,42.026672,196200,64.0,1997.2
197000,12000,4205.168,6.362547,2.828662,0.601993,0.020445,1.310696,1.310696,1.017495,1.017495,0.033727,0.000129,0.053834,0.76713,0.083658,-0.760426,4.281682,0.97613,0.924593,14.917688,15.207948,0.358197,15360.0,1.637517,14.826922,15.789084,1.190213,1008.0,14993.349609,1024.0,1024.0,29.964777,197000,64.0,1997.2
197800,12050,4222.118,6.064815,2.489166,0.587566,0.020445,1.564289,1.564289,1.286082,1.286082,0.033227,0.000125,0.054785,0.848833,0.074433,-0.84142,4.377631,0.976358,0.800577,15.432446,15.695318,0.325838,15360.0,1.305192,15.370213,15.975599,0.873464,1008.0,14996.860352,1024.0,1024.0,56.424706,197800,64.0,1997.2
198600,12100,4239.193,6.476993,2.855569,0.522998,0.020445,1.473161,1.473161,1.267443,1.267443,0.029323,0.000128,0.055871,0.881613,0.089084,-0.883519,4.347997,0.97611,0.966914,14.926941,15.161016,0.387335,15360.0,1.449062,14.884943,15.667768,1.062495,1008.0,14993.052734,1024.0,1024.0,35.406849,198600,64.0,1997.2
199400,12150,4256.217,6.742735,2.707999,0.698246,0.020445,1.601179,1.601179,1.393519,1.393519,0.042028,0.000127,0.083602,0.783188,0.104229,-0.786349,4.268339,0.976171,0.914065,15.621756,16.010263,0.444884,15360.0,1.856939,15.569224,17.225332,1.718613,1008.0,14993.980469,1024.0,1024.0,30.850388,199400,64.0,1997.2
200200,12200,4294.086,5.709952,2.182009,0.607684,0.020444,1.333171,1.333171,1.140251,1.140251,0.028007,0.000114,0.057775,0.697689,0.08248,-0.697996,4.401196,0.976148,0.932424,16.097376,16.395443,0.363012,15360.0,1.477089,16.074879,17.202497,1.282586,1008.0,14993.633789,1024.0,1024.0,34.741806,200200,64.0,1997.2
201000,12250,4311.145,8.496233,4.346712,0.618949,0.020447,1.55995,1.55995,1.416286,1.416286,0.034414,0.000152,0.087128,0.836225,0.103927,-0.83175,4.554889,0.976052,1.146335,14.907994,15.286969,0.473374,15360.0,1.869056,14.87463,16.217752,1.562459,1008.0,14992.158203,1024.0,1024.0,52.604542,201000,64.0,1997.2
201800,12300,4328.178,5.368147,1.538684,0.686538,0.020445,1.328546,1.328546,0.994989,0.994989,0.043719,0.000118,0.063308,0.708001,0.093386,-0.696607,4.427577,0.976155,1.122311,16.430262,16.804363,0.413476,15360.0,1.58487,16.386698,17.525244,1.350072,1008.0,14993.746094,1024.0,1024.0,34.295872,201800,64.0,1997.2
202600,12350,4345.331,8.656624,4.353364,0.601533,0.020447,1.748003,1.748003,1.553315,1.553315,0.036498,0.000147,0.052244,0.757535,0.079611,-0.762488,4.602794,0.975766,1.207778,15.375546,15.668839,0.366431,15360.0,1.661511,15.312369,16.211845,1.190975,1008.0,14987.757812,1024.0,1024.0,49.499165,202600,64.0,1997.2
203400,12400,4362.471,6.14207,2.220721,0.582678,0.020444,1.490462,1.490462,1.268255,1.268255,0.029829,0.000117,0.040529,0.650203,0.070792,-0.646473,4.456323,0.976174,1.191884,16.754097,16.994156,0.315474,15360.0,1.487685,16.682453,17.52586,1.05148,1008.0,14994.03418,1024.0,1024.0,45.911243,203400,64.0,1997.2
204200,12450,4379.446,5.10016,1.388621,0.62775,0.020444,1.304693,1.304693,0.98055,0.98055,0.036882,0.000113,0.02426,0.552019,0.049961,-0.555278,4.594886,0.97587,1.182999,16.754438,16.951733,0.229565,15360.0,1.403078,16.679735,17.450274,0.942539,1008.0,14989.361328,1024.0,1024.0,36.100788,204200,64.0,1997.2
205000,12500,4396.551,6.53516,2.647682,0.524462,0.020445,1.447464,1.447464,1.178417,1.178417,0.027584,0.000121,0.028518,0.608444,0.059206,-0.604677,4.611406,0.976297,1.283684,16.199722,16.412416,0.273024,15360.0,1.460531,16.181454,16.680532,0.869645,1008.0,14995.917969,1024.0,1024.0,33.058472,205000,64.0,1997.2
205800,12550,4413.336,6.230076,2.435052,0.540905,0.020446,1.442154,1.442154,1.190918,1.190918,0.027098,0.000127,0.026589,0.560369,0.060402,-0.558293,4.77306,0.976002,1.208626,17.016926,17.237381,0.2883,15360.0,1.37363,16.906557,17.566631,0.813917,1008.0,14991.384766,1024.0,1024.0,42.729416,205800,64.0,1997.2
206600,12600,4430.159,5.503046,1.690194,0.533091,0.020443,1.3386,1.3386,1.088069,1.088069,0.02681,0.000106,0.05851,0.640594,0.086865,-0.638013,4.462499,0.976203,1.239385,17.468563,17.826435,0.387633,15360.0,1.629875,17.363558,18.446968,1.142019,1008.0,14994.482422,1024.0,1024.0,54.304192,206600,64.0,1997.2
207400,12650,4447.035,5.326177,1.730944,0.466668,0.020445,1.305177,1.305177,1.064024,1.064024,0.021071,0.000121,0.031098,0.622686,0.056858,-0.623226,5.042547,0.976023,1.203896,17.458687,17.664345,0.286707,15360.0,1.458103,17.330431,17.984028,0.790916,1008.0,14991.71875,1024.0,1024.0,49.773239,207400,64.0,1997.2
208200,12700,4464.016,6.440606,2.424631,0.526007,0.020444,1.565106,1.565106,1.367492,1.367492,0.025182,0.000118,0.039305,0.622615,0.071092,-0.626032,4.921453,0.976243,1.195629,17.390608,17.647875,0.349875,15360.0,1.709911,17.263292,18.119801,1.205147,1008.0,14995.097656,1024.0,1024.0,29.155319,208200,64.0,1997.2
209000,12750,4481.195,5.316856,1.526023,0.535399,0.020444,1.329763,1.329763,1.02645,1.02645,0.022833,0.000113,0.041003,0.696749,0.081243,-0.701919,4.883621,0.976019,1.242287,17.587997,17.815475,0.396762,15360.0,1.629869,17.577843,18.311808,1.061536,1008.0,14991.644531,1024.0,1024.0,26.972092,209000,64.0,1997.2
209800,12800,4498.195,6.215611,2.324009,0.637244,0.020444,1.507849,1.507849,1.332451,1.332451,0.040611,0.000111,0.035727,0.602682,0.067169,-0.61738,5.180154,0.976211,1.09593,17.632317,17.927195,0.347944,15360.0,1.47874,17.501444,18.174103,0.858756,1008.0,14994.607422,1024.0,1024.0,54.616093,209800,64.0,1997.2
210600,12850,4515.35,5.766937,2.036012,0.513431,0.020444,1.363556,1.363556,1.173527,1.173527,0.022219,0.000111,0.068007,0.827701,0.081267,-0.826744,5.276584,0.976248,1.097721,17.936209,18.283007,0.428814,15360.0,1.771369,17.792435,18.961487,1.345081,1008.0,14995.161133,1024.0,1024.0,40.645081,210600,64.0,1997.2
211400,12900,4532.508,5.183569,1.486721,0.555801,0.020443,1.380664,1.380664,1.056043,1.056043,0.029081,0.000102,0.037209,0.685148,0.069276,-0.675324,5.229522,0.976238,1.119544,17.994732,18.251337,0.36228,15360.0,1.483735,17.969809,18.502838,0.898717,1008.0,14995.007812,1024.0,1024.0,47.596291,211400,64.0,1997.2
212200,12950,4549.64,6.186953,2.536445,0.561291,0.020444,1.416738,1.416738,1.213446,1.213446,0.027985,0.000114,0.024554,0.719792,0.050499,-0.719574,5.33946,0.976279,1.048764,17.636101,17.7827,0.26964,15360.0,1.456813,17.540375,18.098722,0.851131,1008.0,14995.639648,1024.0,1024.0,42.835625,212200,64.0,1997.2
213000,13000,4566.759,5.316101,1.766712,0.640763,0.020444,1.362435,1.362435,1.139014,1.139014,0.037829,0.000117,0.041416,0.833626,0.067274,-0.833606,5.342296,0.976107,0.912616,17.903643,18.119846,0.359399,15360.0,1.451575,17.87397,18.595228,1.066038,1008.0,14992.998047,1024.0,1024.0,36.581985,213000,64.0,1997.2
213800,13050,4583.517,6.230762,2.535109,0.527924,0.020444,1.520599,1.520599,1.313375,1.313375,0.023975,0.000107,0.068759,0.853115,0.079896,-0.847083,5.527637,0.976219,0.956736,18.154942,18.513317,0.441639,15360.0,1.497105,18.046518,19.028633,1.133252,1008.0,14994.71875,1024.0,1024.0,55.520393,213800,64.0,1997.2
214600,13100,4600.328,7.182395,3.345179,0.624815,0.020446,1.51936,1.51936,1.309885,1.309885,0.033285,0.000133,0.04792,0.87269,0.06835,-0.871644,5.563764,0.976204,0.975368,17.516537,17.762495,0.380284,15360.0,1.657905,17.389711,18.545052,1.333226,1008.0,14994.490234,1024.0,1024.0,48.050896,214600,64.0,1997.2
215400,13150,4617.186,7.146966,3.547347,0.4826,0.020445,1.58789,1.58789,1.365376,1.365376,0.023012,0.000117,0.03957,0.710874,0.070212,-0.709844,5.38188,0.976331,0.896462,17.488506,17.709974,0.377872,15360.0,1.379549,17.357153,17.992645,1.048404,1008.0,14996.443359,1024.0,1024.0,54.64312,215400,64.0,1997.2
216200,13200,4634.172,5.145417,2.0215,0.561381,0.020444,1.360429,1.360429,1.092051,1.092051,0.029558,0.000107,0.018479,0.716047,0.039906,-0.715573,5.358075,0.976616,0.678447,18.401442,18.528387,0.213819,15360.0,1.16231,18.309885,18.706751,0.752672,1008.0,15000.822266,1024.0,1024.0,45.069546,216200,64.0,1997.2
217000,13250,4651.313,6.423859,3.097658,0.472515,0.020445,1.357751,1.357751,1.169064,1.169064,0.026909,0.00012,0.036795,0.776201,0.065198,-0.770141,5.283388,0.976114,0.882717,17.038954,17.279428,0.344467,15360.0,1.400674,16.984312,17.453014,0.966596,1008.0,14993.113281,1024.0,1024.0,54.27145,217000,64.0,1997.2
217800,13300,4668.31,5.552754,1.885325,0.553486,0.020444,1.541862,1.541862,1.41522,1.41522,0.026871,0.000113,0.076321,1.199981,0.078172,-1.202379,5.656211,0.976601,0.841423,18.772909,19.084335,0.442155,15360.0,1.599023,18.782476,19.755606,1.341201,1008.0,15000.586914,1024.0,1024.0,52.28389,217800,64.0,1997.2
218600,13350,4685.464,5.015058,1.785365,0.559887,0.020443,1.390982,1.390982,1.121829,1.121829,0.025349,0.000103,0.0521,1.208328,0.058223,-1.21561,5.359882,0.976369,0.738585,18.769184,18.985487,0.31207,15360.0,1.095321,18.774302,19.475449,0.841136,1008.0,14997.030273,1024.0,1024.0,41.214169,218600,64.0,1997.2
219400,13400,4702.599,6.113728,2.558134,0.467956,0.020444,1.516023,1.516023,1.313586,1.313586,0.017558,0.000105,0.070063,1.095604,0.076108,-1.090774,5.58164,0.976356,0.926303,18.328535,18.65024,0.424805,15360.0,1.34401,18.319868,19.266075,1.121922,1008.0,14996.828125,1024.0,1024.0,60.190788,219400,64.0,1997.2
220200,13450,4719.763,6.053661,2.457904,0.532956,0.020443,1.461479,1.461479,1.210618,1.210618,0.028193,0.000104,0.054286,1.175951,0.085187,-1.174669,5.592338,0.976182,0.939319,18.300884,18.550528,0.476393,15360.0,1.470421,18.216793,19.436541,1.485346,1008.0,14994.150391,1024.0,1024.0,36.645874,220200,64.0,1997.2
221000,13500,4736.883,5.030092,1.603665,0.623514,0.020443,1.279838,1.279838,1.045139,1.045139,0.029153,9.4e-05,-0.04669,1.073974,0.066259,-1.071091,5.819007,0.97624,1.078573,18.005762,17.81995,0.385561,15360.0,1.14255,18.213835,18.228001,0.605652,1008.0,14995.052734,1024.0,1024.0,53.989937,221000,64.0,1997.2
221800,13550,4753.829,6.201452,2.579112,0.634162,0.020444,1.454069,1.454069,1.194878,1.194878,0.035962,0.000106,0.035007,1.130714,0.052442,-1.136797,6.147822,0.976291,0.94493,17.780548,17.982605,0.322403,15360.0,1.294404,17.845684,18.474489,0.913317,1008.0,14995.826172,1024.0,1024.0,30.298176,221800,64.0,1997.2
222600,13600,4770.979,5.946456,2.54078,0.524782,0.020443,1.389767,1.389767,1.143335,1.143335,0.022989,0.000103,0.018889,1.104306,0.051324,-1.096634,5.958617,0.976266,0.968383,18.150175,18.267719,0.305819,15360.0,1.148118,18.210579,18.708054,0.751738,1008.0,14995.451172,1024.0,1024.0,41.697151,222600,64.0,1997.2
223400,13650,4788.033,6.335805,2.591995,0.626289,0.020443,1.627013,1.627013,1.400626,1.400626,0.034232,0.000101,0.034845,1.045666,0.053307,-1.041529,5.710037,0.976273,0.87362,18.720501,18.913288,0.304384,15360.0,1.329662,18.660849,19.345747,1.011899,1008.0,14995.557617,1024.0,1024.0,34.072201,223400,64.0,1997.2
224200,13700,4804.96,5.615059,2.047899,0.583887,0.020443,1.39261,1.39261,1.165487,1.165487,0.029137,9.1e-05,0.053294,1.024524,0.06455,-1.019831,5.654198,0.97629,0.964017,19.060595,19.340992,0.364976,15360.0,1.378829,18.951462,19.947639,1.200312,1008.0,14995.813477,1024.0,1024.0,27.116823,224200,64.0,1997.2
225000,13750,4821.836,5.110927,1.507124,0.613787,0.020443,1.311699,1.311699,1.129717,1.129717,0.031768,9.1e-05,0.045173,1.05501,0.052789,-1.054178,5.582804,0.976134,1.080037,19.637972,19.867384,0.294711,15360.0,1.338314,19.659018,20.499054,0.98669,1008.0,14993.420898,1024.0,1024.0,26.764963,225000,64.0,1997.2
225800,13800,4859.913,5.307753,1.866949,0.545524,0.020443,1.319525,1.319525,1.037547,1.037547,0.03203,9.6e-05,0.019757,0.98829,0.052593,-0.987672,5.326342,0.976306,1.047214,19.202072,19.311159,0.280129,15360.0,1.187962,19.193491,19.455988,0.743031,1008.0,14996.057617,1024.0,1024.0,44.872955,225800,64.0,1997.2
226600,13850,4877.024,5.265165,1.961242,0.52619,0.020443,1.304979,1.304979,1.031747,1.031747,0.022592,9.3e-05,0.01477,0.850301,0.042457,-0.842227,5.017359,0.976201,0.977647,19.392178,19.49378,0.213022,15360.0,1.097989,19.325405,19.760777,0.587411,1008.0,14994.447266,1024.0,1024.0,30.108416,226600,64.0,1997.2
227400,13900,4894.037,5.655892,1.925563,0.527635,0.020444,1.418533,1.418533,1.199664,1.199664,0.021861,0.000111,0.04348,0.946124,0.068085,-0.937755,4.772644,0.976423,1.172323,19.67732,19.876766,0.324946,15360.0,1.35354,19.544703,20.123323,0.853865,1008.0,14997.851562,1024.0,1024.0,35.970097,227400,64.0,1997.2
228200,13950,4911.157,6.306041,2.599555,0.511678,0.020443,1.339302,1.339302,1.137344,1.137344,0.014535,9.9e-05,0.079191,0.820195,0.099319,-0.818519,4.697094,0.97644,1.134164,19.423613,19.761349,0.466512,15360.0,1.625929,19.233103,20.37505,1.342191,1008.0,14998.111328,1024.0,1024.0,38.107903,228200,64.0,1997.2
229000,14000,4928.183,6.449149,2.626869,0.747861,0.020444,1.469354,1.469354,1.259003,1.259003,0.039688,0.000116,-0.028671,0.677098,0.08891,-0.675289,4.709145,0.976601,1.099256,18.718481,18.582165,0.41869,15360.0,1.223665,18.718271,18.855257,0.672376,1008.0,15000.591797,1024.0,1024.0,86.156303,229000,64.0,1997.2
229800,14050,4945.264,6.742462,2.607392,0.564,0.020443,1.538749,1.538749,1.364066,1.364066,0.026577,9.6e-05,0.078879,0.683541,0.107636,-0.68524,4.62097,0.976382,1.210338,20.12254,20.507364,0.497383,15360.0,1.895953,19.966644,21.271414,1.575211,1008.0,14997.232422,1024.0,1024.0,37.700806,229800,64.0,1997.2
230600,14100,4962.357,5.051432,1.38513,0.602181,0.020443,1.377555,1.377555,1.112489,1.112489,0.031639,9e-05,0.017438,0.620638,0.065158,-0.623337,4.559799,0.976233,1.098262,19.944239,20.080107,0.297107,15360.0,1.375564,19.945498,20.440474,0.868066,1008.0,14994.943359,1024.0,1024.0,43.08765,230600,64.0,1997.2
231400,14150,4979.505,6.456583,2.844337,0.463509,0.020443,1.410476,1.410476,1.20081,1.20081,0.017606,9.9e-05,0.006607,0.566587,0.063138,-0.566201,4.630274,0.976372,1.174466,19.486919,19.54319,0.292345,15360.0,1.318989,19.392675,19.644192,0.717964,1008.0,14997.078125,1024.0,1024.0,40.856255,231400,64.0,1997.2
232200,14200,4996.659,5.255843,1.595912,0.534297,0.020443,1.342381,1.342381,1.039098,1.039098,0.025364,9e-05,0.024604,0.627549,0.080384,-0.629508,4.701532,0.976348,1.145419,19.914572,20.018631,0.377929,15360.0,1.528498,19.873699,20.242155,1.095094,1008.0,14996.709961,1024.0,1024.0,44.710625,232200,64.0,1997.2
233000,14250,5013.773,6.378745,2.577902,0.526318,0.020443,1.512985,1.512985,1.318155,1.318155,0.019865,9.7e-05,0.017642,0.581331,0.068121,-0.582961,4.843493,0.976205,1.170979,19.806662,19.911419,0.329944,15360.0,1.337254,19.684858,19.971008,0.716927,1008.0,14994.513672,1024.0,1024.0,43.150452,233000,64.0,1997.2
233800,14300,5030.857,5.340117,1.645815,0.647779,0.020443,1.343522,1.343522,1.006507,1.006507,0.034257,9.3e-05,0.021267,0.662646,0.053947,-0.656513,4.811186,0.976134,1.128987,20.473717,20.599485,0.259551,15360.0,1.326503,20.343914,21.111483,0.902443,1008.0,14993.420898,1024.0,1024.0,33.891331,233800,64.0,1997.2
234600,14350,5047.939,6.144876,2.62311,0.427505,0.020443,1.357511,1.357511,1.124596,1.124596,0.01804,0.000101,0.012418,0.510931,0.068251,-0.512748,4.616421,0.976108,1.135136,19.617987,19.69536,0.315075,15360.0,1.44334,19.509401,19.5161,0.852026,1008.0,14993.021484,1024.0,1024.0,51.421265,234600,64.0,1997.2
235400,14400,5065.096,5.796702,2.106654,0.4926,0.020443,1.425688,1.425688,1.197292,1.197292,0.020989,9.7e-05,0.029453,0.628682,0.065371,-0.624916,4.373734,0.976466,1.148089,20.345526,20.478626,0.285913,15360.0,1.437351,20.179956,20.598045,0.804753,1008.0,14998.514648,1024.0,1024.0,54.187271,235400,64.0,1997.2
236200,14450,5082.254,5.345278,1.758667,0.550821,0.020443,1.338573,1.338573,1.070413,1.070413,0.028923,9.1e-05,0.029508,0.664054,0.072325,-0.659029,4.444456,0.976237,1.105112,20.685675,20.886917,0.321446,15360.0,1.360986,20.443127,20.948681,0.835141,1008.0,14995.001953,1024.0,1024.0,33.771557,236200,64.0,1997.2
237000,14500,5099.399,4.694067,1.272078,0.532835,0.020442,1.220624,1.220624,0.877172,0.877172,0.02264,8.2e-05,0.031646,0.668459,0.065666,-0.65797,4.340567,0.976329,1.093566,21.06778,21.216148,0.285027,15360.0,1.336045,20.988012,21.52631,0.795566,1008.0,14996.414062,1024.0,1024.0,37.817757,237000,64.0,1997.2
237800,14550,5116.437,5.393836,1.835,0.508168,0.020442,1.342897,1.342897,1.052512,1.052512,0.02095,8.6e-05,0.041838,0.74267,0.08004,-0.741115,4.470201,0.976341,1.080592,21.205898,21.393047,0.357794,15360.0,1.435364,21.114573,21.815228,0.931609,1008.0,14996.59375,1024.0,1024.0,24.487089,237800,64.0,1997.2
238600,14600,5133.296,6.766827,3.019552,0.500992,0.020443,1.49576,1.49576,1.309998,1.309998,0.016473,8.9e-05,0.03438,0.618976,0.086135,-0.617097,4.51243,0.976305,1.140443,20.155558,20.335026,0.388678,15360.0,1.352266,19.963346,20.315729,0.817449,1008.0,14996.042969,1024.0,1024.0,42.403133,238600,64.0,1997.2
239400,14650,5150.127,5.963082,1.856017,0.695947,0.020442,1.390391,1.390391,1.185927,1.185927,0.041507,8.6e-05,0.072497,0.877228,0.113298,-0.872554,4.652617,0.976089,1.256971,20.656666,20.94272,0.527131,15360.0,1.77259,20.259232,21.57679,1.596146,1008.0,14992.733398,1024.0,1024.0,40.611622,239400,64.0,1997.2
240200,14700,5167.045,4.792877,1.239469,0.631498,0.020442,1.365542,1.365542,1.092047,1.092047,0.039841,8.6e-05,0.046547,0.85742,0.068118,-0.851814,4.590307,0.976218,0.945856,21.382038,21.614634,0.312682,15360.0,1.356562,21.258446,21.844278,0.842751,1008.0,14994.700195,1024.0,1024.0,39.10466,240200,64.0,1997.2
241000,14750,5184.16,6.778687,2.513265,0.60601,0.020443,1.917651,1.917651,1.65245,1.65245,0.033491,8.9e-05,0.075949,0.85716,0.096494,-0.865726,4.596327,0.976184,0.979744,21.571522,21.853615,0.443516,15360.0,1.579531,21.543085,22.586626,1.35504,1008.0,14994.186523,1024.0,1024.0,44.907166,241000,64.0,1997.2
241800,14800,5201.118,5.616885,1.819459,0.750277,0.020443,1.493015,1.493015,1.209785,1.209785,0.051953,8.8e-05,0.026781,0.769286,0.060736,-0.764204,4.423597,0.976223,0.958105,21.519341,21.64875,0.268672,15360.0,1.331678,21.53961,22.130514,0.975145,1008.0,14994.787109,1024.0,1024.0,34.769192,241800,64.0,1997.2
242600,14850,5218.256,6.349858,2.030677,0.620239,0.020442,1.970286,1.970286,1.633839,1.633839,0.03546,8.1e-05,0.029145,0.803524,0.088174,-0.796224,4.446718,0.976303,1.066905,21.399599,21.48287,0.392085,15360.0,1.383782,21.462709,22.012302,0.987747,1008.0,14996.016602,1024.0,1024.0,29.290258,242600,64.0,1997.2
243400,14900,5235.284,6.103557,2.324485,0.544953,0.020442,1.515265,1.515265,1.310579,1.310579,0.025441,8.1e-05,0.074253,0.87465,0.101453,-0.870522,4.428743,0.976213,1.00416,21.28611,21.541988,0.449311,15360.0,1.561577,21.220057,21.97751,1.288468,1008.0,14994.629883,1024.0,1024.0,62.035503,243400,64.0,1997.2
244200,14950,5252.345,6.268775,2.432774,0.555295,0.020443,1.481642,1.481642,1.255209,1.255209,0.028745,8.9e-05,0.071376,0.884683,0.121832,-0.886118,4.619671,0.97621,1.112971,21.316193,21.632086,0.562822,15360.0,1.487036,21.231136,22.050539,1.232186,1008.0,14994.578125,1024.0,1024.0,54.795967,244200,64.0,1997.2
245000,15000,5269.387,7.551082,3.046782,0.617708,0.020443,2.083367,2.083367,1.817851,1.817851,0.032046,9.4e-05,0.095244,0.931982,0.117012,-0.930815,4.459309,0.97625,0.985384,21.61124,21.968161,0.521791,15360.0,1.646056,21.506636,22.893885,1.568183,1008.0,14995.201172,1024.0,1024.0,27.144323,245000,64.0,1997.2
245800,15050,5286.472,5.558974,2.186265,0.557002,0.020443,1.473824,1.473824,1.177227,1.177227,0.027512,8.4e-05,0.031334,0.790481,0.06385,-0.797377,4.577467,0.976229,0.79277,21.644245,21.762955,0.292271,15360.0,1.166515,21.583611,22.20451,0.85935,1008.0,14994.880859,1024.0,1024.0,47.153358,245800,64.0,1997.2
246600,15100,5303.508,6.23177,2.51861,0.589823,0.020442,1.406369,1.406369,1.17868,1.17868,0.036794,8.5e-05,0.023059,0.84855,0.083928,-0.843911,4.671295,0.976275,1.102794,20.828201,20.897951,0.392054,15360.0,1.43345,20.637047,21.034332,1.053745,1008.0,14995.587891,1024.0,1024.0,41.193867,246600,64.0,1997.2
247400,15150,5320.655,5.707402,2.21891,0.522968,0.020442,1.324767,1.324767,1.057162,1.057162,0.025204,8.2e-05,0.00326,0.7427,0.077502,-0.733374,4.686453,0.976209,1.081035,20.775568,20.746632,0.363211,15360.0,1.345143,20.790144,20.652061,0.903712,1008.0,14994.572266,1024.0,1024.0,36.070751,247400,64.0,1997.2
